"code_spygen","station","latitude_start","longitude_start","date","mean_SST_1year","median_SST_1year","q95_SST_1year","q05_SST_1year","min_SST_1year","max_SST_1year","mean_SST_5year","median_SST_5year","q95_SST_5year","q05_SST_5year","min_SST_5year","max_SST_5year"
"SPY193612","curacao_1","12.14939","-69.0013","2020-01-20",27.519262295082,27.475,29.24,25.77,25.19,29.65,27.4851752464403,27.37,29.06,26.09,25.19,29.91
"SPY193613","curacao_2","12.17507","-69.0163","2020-01-21",27.5243989071038,27.485,29.2575,25.76,25.22,29.59,27.4922070098576,27.385,29.07,26.1,25.22,29.92
"SPY193619","curacao_2","12.17507","-69.0163","2020-01-21",27.5243989071038,27.485,29.2575,25.76,25.22,29.59,27.4922070098576,27.385,29.07,26.1,25.22,29.92
"SPY193621","curacao_3","12.20335","-69.08604","2020-01-22",27.5335245901639,27.48,29.2675,25.7625,25.24,29.56,27.501982475356,27.4,29.07,26.11,25.24,29.91
"SPY193622","curacao_3","12.20335","-69.08604","2020-01-22",27.5335245901639,27.48,29.2675,25.7625,25.24,29.56,27.501982475356,27.4,29.07,26.11,25.24,29.91
"SPY193614","curacao_4","12.11126","-68.95914","2020-01-23",27.5187704918033,27.48,29.24,25.76,25.21,29.61,27.4864019715225,27.37,29.06,26.09,25.21,29.92
"SPY193620","curacao_4","12.11126","-68.95914","2020-01-23",27.5187704918033,27.48,29.24,25.76,25.21,29.61,27.4864019715225,27.37,29.06,26.09,25.21,29.92
"SPY193629","curacao_5","12.20477","-69.08678","2020-01-26",27.5349726775956,27.48,29.2675,25.7625,25.24,29.56,27.5023329682366,27.4,29.07,26.11,25.24,29.91
"SPY193630","curacao_5","12.20477","-69.08678","2020-01-26",27.5349726775956,27.48,29.2675,25.7625,25.24,29.56,27.5023329682366,27.4,29.07,26.11,25.24,29.91
"SPY193615","curacao_6","12.22201","-69.09351","2020-01-26",27.5349726775956,27.48,29.2675,25.7625,25.24,29.56,27.5023329682366,27.4,29.07,26.11,25.24,29.91
"SPY193627","curacao_6","12.22201","-69.09351","2020-01-26",27.5349726775956,27.48,29.2675,25.7625,25.24,29.56,27.5023329682366,27.4,29.07,26.11,25.24,29.91
"SPY193625","curacao_7","12.23906","-69.10592","2020-01-26",27.5391530054645,27.475,29.285,25.7425,25.2,29.62,27.5047535596933,27.385,29.08,26.11,25.2,29.88
"SPY193631","curacao_7","12.23906","-69.10592","2020-01-26",27.5391530054645,27.475,29.285,25.7425,25.2,29.62,27.5047535596933,27.385,29.08,26.11,25.2,29.88
"SPY193632","curacao_8","12.26498","-69.12778","2020-01-26",27.5480327868852,27.485,29.295,25.755,25.25,29.58,27.5145235487404,27.41,29.1,26.12,25.25,29.87
"SPY193628","curacao_8","12.26498","-69.12778","2020-01-26",27.5480327868852,27.485,29.295,25.755,25.25,29.58,27.5145235487404,27.41,29.1,26.12,25.25,29.87
"SPY193623","curacao_9","12.26733","-69.13586","2020-01-26",27.5480327868852,27.485,29.295,25.755,25.25,29.58,27.5145235487404,27.41,29.1,26.12,25.25,29.87
"SPY193611","curacao_9","12.26733","-69.13586","2020-01-26",27.5480327868852,27.485,29.295,25.755,25.25,29.58,27.5145235487404,27.41,29.1,26.12,25.25,29.87
"SPY193609","curacao_10","12.1033","-68.93806","2020-01-27",27.5179781420765,27.48,29.25,25.75,25.22,29.64,27.4841511500548,27.35,29.06,26.0825,25.22,29.96
"SPY193624","curacao_10","12.1033","-68.93806","2020-01-27",27.5179781420765,27.48,29.25,25.75,25.22,29.64,27.4841511500548,27.35,29.06,26.0825,25.22,29.96
"SPY193682","Transect_1","-61.24531","-55.16303","2020-01-08",-0.171448087431694,-0.07,1.145,-1.555,-1.65,1.43,-0.268844468784228,-0.275,1.23,-1.75,-2,1.79
"SPY193680","Transect_1","-61.24531","-55.16303","2020-01-08",-0.171448087431694,-0.07,1.145,-1.555,-1.65,1.43,-0.268844468784228,-0.275,1.23,-1.75,-2,1.79
"SPY193677","Transect_2","-61.16097","-54.7994","2020-01-08",-0.177185792349727,-0.065,1.1,-1.54,-1.65,1.43,-0.27802300109529,-0.315,1.23,-1.71,-2,1.84
"SPY193675","Transect_2","-61.16097","-54.7994","2020-01-08",-0.177185792349727,-0.065,1.1,-1.54,-1.65,1.43,-0.27802300109529,-0.315,1.23,-1.71,-2,1.84
"SPY193678","Transect_3","-61.20813","-55.13649","2020-01-09",-0.166120218579235,-0.07,1.1475,-1.54,-1.63,1.42,-0.265345016429354,-0.265,1.2275,-1.74,-2,1.82
"SPY193683","Transect_3","-61.20813","-55.13649","2020-01-09",-0.166120218579235,-0.07,1.1475,-1.54,-1.63,1.42,-0.265345016429354,-0.265,1.2275,-1.74,-2,1.82
"SPY193664","Niskin_1","-61.19221","-55.01594","2020-01-09",-0.161584699453552,-0.03,1.0975,-1.4675,-1.57,1.32,-0.263926615553122,-0.28,1.21,-1.7,-2,1.77
"SPY193685","Transect_4","-61.27967","-55.276","2020-01-10",-0.18620218579235,-0.1,1.11,-1.5275,-1.65,1.43,-0.279430449069003,-0.31,1.23,-1.75,-2,1.7
"SPY193666","Transect_4","-61.27967","-55.276","2020-01-10",-0.18620218579235,-0.1,1.11,-1.5275,-1.65,1.43,-0.279430449069003,-0.31,1.23,-1.75,-2,1.7
"SPY193667","Transect_5","-61.16595","-55.43116","2020-01-10",-0.186147540983607,-0.045,1.0375,-1.3775,-1.59,1.47,-0.281659364731654,-0.33,1.19,-1.68,-2,1.68
"SPY193669","Transect_5","-61.16595","-55.43116","2020-01-10",-0.186147540983607,-0.045,1.0375,-1.3775,-1.59,1.47,-0.281659364731654,-0.33,1.19,-1.68,-2,1.68
"SPY193684","Niskin_2","-61.19441","-54.99826","2020-01-11",-0.158333333333333,-0.04,1.11,-1.4675,-1.56,1.3,-0.262688937568456,-0.28,1.2175,-1.7,-2,1.78
"SPY193665","Niskin_3","-62.58764","-59.86738","2020-01-13",-0.0448907103825137,-0.115,1.31,-1.35,-1.94,1.68,-0.214277108433735,-0.32,1.5175,-1.8175,-2,2.31
"SPY193695","Transect_6","-62.58047","-59.90655","2020-01-13",-0.0506284153005464,-0.1,1.2975,-1.3475,-1.93,1.64,-0.217683461117196,-0.33,1.51,-1.81,-2,2.31
"SPY193692","Transect_6","-62.58047","-59.90655","2020-01-13",-0.0506284153005464,-0.1,1.2975,-1.3475,-1.93,1.64,-0.217683461117196,-0.33,1.51,-1.81,-2,2.31
"SPY193670","Transect_7","-62.57982","-59.90805","2020-01-13",-0.0506284153005464,-0.1,1.2975,-1.3475,-1.93,1.64,-0.217683461117196,-0.33,1.51,-1.81,-2,2.31
"SPY193679","Transect_7","-62.57982","-59.90805","2020-01-13",-0.0506284153005464,-0.1,1.2975,-1.3475,-1.93,1.64,-0.217683461117196,-0.33,1.51,-1.81,-2,2.31
"SPY193699","Transect_8","-62.5456","-60.00811","2020-01-13",-0.0750546448087432,-0.125,1.21,-1.33,-1.95,1.41,-0.237382256297919,-0.335,1.43,-1.82,-2,2.25
"SPY193671","Transect_8","-62.5456","-60.00811","2020-01-13",-0.0750546448087432,-0.125,1.21,-1.33,-1.95,1.41,-0.237382256297919,-0.335,1.43,-1.82,-2,2.25
"SPY193676","Transect_9","-62.60636","-59.8205","2020-01-14",-0.0268306010928962,-0.14,1.445,-1.37,-1.85,1.98,-0.198236582694414,-0.315,1.63,-1.81,-2,2.46
"SPY193705","Transect_9","-62.60636","-59.8205","2020-01-14",-0.0268306010928962,-0.14,1.445,-1.37,-1.85,1.98,-0.198236582694414,-0.315,1.63,-1.81,-2,2.46
"SPY193697","Transect_10","-62.5571","-59.70919","2020-01-14",-0.0319672131147541,-0.125,1.3825,-1.36,-1.9,1.95,-0.205487404162103,-0.32,1.59,-1.81,-2,2.4
"SPY193707","Transect_10","-62.5571","-59.70919","2020-01-14",-0.0319672131147541,-0.125,1.3825,-1.36,-1.9,1.95,-0.205487404162103,-0.32,1.59,-1.81,-2,2.4
"SPY193693","Niskin_4","-62.59101","-59.90555","2020-01-15",-0.0475956284153005,-0.1,1.3175,-1.3475,-1.93,1.87,-0.216659364731654,-0.33,1.52,-1.81,-2,2.31
"SPY193704","Transect_11","-64.85005","-62.98918","2020-01-19",-0.466693989071038,-0.805,0.97,-1.45,-1.6,1.18,-0.483603504928806,-0.76,1.31,-1.7,-1.96,2.39
"SPY193706","Transect_11","-64.85005","-62.98918","2020-01-19",-0.466693989071038,-0.805,0.97,-1.45,-1.6,1.18,-0.483603504928806,-0.76,1.31,-1.7,-1.96,2.39
"SPY193687","Transect_12","-64.81933","-63.08923","2020-01-19",-0.448196721311475,-0.755,1.03,-1.495,-1.62,1.32,-0.480175246440307,-0.76,1.3375,-1.71,-1.97,2.39
"SPY193711","Transect_12","-64.81933","-63.08923","2020-01-19",-0.448196721311475,-0.755,1.03,-1.495,-1.62,1.32,-0.480175246440307,-0.76,1.3375,-1.71,-1.97,2.39
"SPY193690","Transect_13","-64.8225","-62.99162","2020-01-19",-0.43655737704918,-0.785,1.0575,-1.46,-1.61,1.28,-0.464901423877327,-0.76,1.3775,-1.7,-1.96,2.45
"SPY193698","Transect_13","-64.8225","-62.99162","2020-01-19",-0.43655737704918,-0.785,1.0575,-1.46,-1.61,1.28,-0.464901423877327,-0.76,1.3775,-1.7,-1.96,2.45
"SPY193710","Niskin_5","-64.8894333","-62.8614833","2020-01-20",-0.452868852459016,-0.805,1.0075,-1.42,-1.61,1.26,-0.469069003285871,-0.75,1.335,-1.6975,-1.96,2.44
"SPY193696","Transect_14","-64.87142","-63.12462","2020-01-20",-0.487978142076503,-0.77,0.94,-1.48,-1.63,1.35,-0.510805038335159,-0.78,1.24,-1.71,-1.97,2.29
"SPY193694","Transect_14","-64.87142","-63.12462","2020-01-20",-0.487978142076503,-0.77,0.94,-1.48,-1.63,1.35,-0.510805038335159,-0.78,1.24,-1.71,-1.97,2.29
"SPY193709","Transect_15","-64.90026","-62.99796","2020-01-20",-0.481666666666667,-0.81,0.93,-1.44,-1.6,1.24,-0.493231106243154,-0.77,1.28,-1.7,-1.96,2.36
"SPY193689","Transect_15","-64.90026","-62.99796","2020-01-20",-0.481666666666667,-0.81,0.93,-1.44,-1.6,1.24,-0.493231106243154,-0.77,1.28,-1.7,-1.96,2.36
"SPY193686","Niskin_6","-64.889","-62.86611","2020-01-21",-0.451939890710383,-0.805,1.0175,-1.42,-1.61,1.27,-0.469014238773275,-0.75,1.335,-1.6975,-1.96,2.44
"SPY193703","Niskin_7","-63.23631","-62.14582","2020-01-23",0.00038251366120218,-0.205,1.5225,-1.27,-1.99,1.95,-0.167322015334064,-0.395,1.7775,-1.81,-2,2.72
"SPY193754","Niskin_8","-62.6454333","-60.6325167","2020-01-24",0.0133060109289617,-0.065,1.55,-1.3775,-1.63,2.25,-0.187163198247536,-0.305,1.68,-1.83,-2,2.57
"SPY193747","Transect_16","-62.39617","-59.67725","2020-01-25",-0.0732786885245902,-0.085,1.2175,-1.3,-2,1.58,-0.262250821467689,-0.35,1.33,-1.83,-2,2.02
"SPY193750","Transect_16","-62.39617","-59.67725","2020-01-25",-0.0732786885245902,-0.085,1.2175,-1.3,-2,1.58,-0.262250821467689,-0.35,1.33,-1.83,-2,2.02
"SPY193744","Niskin_9","-62.6452778","-59.7233333","2020-01-25",-0.0010655737704918,-0.145,1.6175,-1.4,-1.81,2.13,-0.190602409638554,-0.325,1.73,-1.81,-2,2.57
"SPY193755","Transect_17","-62.395066","-59.68826","2020-01-25",-0.0732786885245902,-0.085,1.2175,-1.3,-2,1.58,-0.262250821467689,-0.35,1.33,-1.83,-2,2.02
"SPY193758","Transect_17","-62.395066","-59.68826","2020-01-25",-0.0732786885245902,-0.085,1.2175,-1.3,-2,1.58,-0.262250821467689,-0.35,1.33,-1.83,-2,2.02
"SPY193663","Niskin_10","-62.5033333","-59.8269444","2020-01-26",-0.0339890710382514,-0.11,1.42,-1.34,-2,1.94,-0.221150054764513,-0.32,1.5175,-1.82,-2,2.22
"SPY193760","Transect_18","-62.49397","-59.73703","2020-01-26",-0.0508469945355191,-0.1,1.295,-1.3075,-2,1.77,-0.240082146768894,-0.325,1.425,-1.82,-2,2.09
"SPY193761","Transect_18","-62.49397","-59.73703","2020-01-26",-0.0508469945355191,-0.1,1.295,-1.3075,-2,1.77,-0.240082146768894,-0.325,1.425,-1.82,-2,2.09
"SPY193752","Transect_19","-62.47186","-59.73343","2020-01-26",-0.0508469945355191,-0.1,1.295,-1.3075,-2,1.77,-0.240082146768894,-0.325,1.425,-1.82,-2,2.09
"SPY193757","Transect_19","-62.47186","-59.73343","2020-01-26",-0.0508469945355191,-0.1,1.295,-1.3075,-2,1.77,-0.240082146768894,-0.325,1.425,-1.82,-2,2.09
"SPY193668","Transect_20","-62.44286","-59.72348","2020-01-26",-0.0605191256830601,-0.105,1.2675,-1.3,-2,1.71,-0.249759036144578,-0.34,1.39,-1.8275,-2,2.06
"SPY193756","Transect_20","-62.44286","-59.72348","2020-01-26",-0.0605191256830601,-0.105,1.2675,-1.3,-2,1.71,-0.249759036144578,-0.34,1.39,-1.8275,-2,2.06
"SPY193673","Niskin_11","-62.48272","-59.72541","2020-01-27",-0.049207650273224,-0.1,1.315,-1.3075,-2,1.77,-0.239912376779847,-0.325,1.43,-1.82,-2,2.09
"SPY193662","Niskin_12","-62.47441","-59.71356","2020-01-27",-0.049207650273224,-0.1,1.315,-1.3075,-2,1.77,-0.239912376779847,-0.325,1.43,-1.82,-2,2.09
"SPY193742","Transect_21","-64.3271","-62.12021","2020-01-31",-0.220628415300546,-0.82,2.245,-1.6175,-1.78,2.75,-0.349507119386637,-0.775,2.03,-1.84,-2,2.94
"SPY193743","Transect_21","-64.3271","-62.12021","2020-01-31",-0.220628415300546,-0.82,2.245,-1.6175,-1.78,2.75,-0.349507119386637,-0.775,2.03,-1.84,-2,2.94
"SPY193740","Transect_22","-64.36678","-62.16946","2020-01-31",-0.236748633879781,-0.82,2.15,-1.61,-1.76,2.61,-0.354917853231106,-0.77,2.01,-1.83,-2,2.94
"SPY193741","Transect_22","-64.36678","-62.16946","2020-01-31",-0.236748633879781,-0.82,2.15,-1.61,-1.76,2.61,-0.354917853231106,-0.77,2.01,-1.83,-2,2.94
"SPY193688","Niskin_13","-64.3981833","-62.2198833","2020-01-31",-0.245819672131148,-0.805,2.0775,-1.6,-1.75,2.55,-0.358598028477547,-0.765,1.99,-1.83,-2,2.93
"SPY193672","Transect_23","-64.18076","-61.6481","2020-02-01",-0.170300546448087,-0.725,2.635,-1.7,-1.85,3.37,-0.353357064622125,-0.78,2.06,-1.86,-2,3.37
"SPY193701","Transect_23","-64.18076","-61.6481","2020-02-01",-0.170300546448087,-0.725,2.635,-1.7,-1.85,3.37,-0.353357064622125,-0.78,2.06,-1.86,-2,3.37
"SPY193691","Transect_24","-64.17485","-61.7181","2020-02-01",-0.153661202185792,-0.725,2.6575,-1.6975,-1.84,3.4,-0.338581599123768,-0.78,2.1,-1.86,-2,3.4
"SPY193702","Transect_24","-64.17485","-61.7181","2020-02-01",-0.153661202185792,-0.725,2.6575,-1.6975,-1.84,3.4,-0.338581599123768,-0.78,2.1,-1.86,-2,3.4
"SPY193700","Niskin_14","-64.1926","-61.65885","2020-02-01",-0.160355191256831,-0.725,2.645,-1.7,-1.84,3.4,-0.344961664841183,-0.77,2.0775,-1.86,-2,3.4
"SPY193681","Transect_25","-64.08795","-61.71242","2020-02-01",-0.140737704918033,-0.695,2.6025,-1.6975,-1.89,3.45,-0.337710843373494,-0.745,2.0575,-1.86,-2,3.45
"SPY193708","Transect_25","-64.08795","-61.71242","2020-02-01",-0.140737704918033,-0.695,2.6025,-1.6975,-1.89,3.45,-0.337710843373494,-0.745,2.0575,-1.86,-2,3.45
"SPY193732","Niskin_15","-64.15321","-61.79775","2020-02-01",-0.149508196721311,-0.745,2.63,-1.6875,-1.83,3.37,-0.333828039430449,-0.77,2.1275,-1.86,-2,3.37
"SPY193731","Niskin_16","-64.1237833","-61.782","2020-02-01",-0.140382513661202,-0.725,2.625,-1.695,-1.86,3.42,-0.332343921139102,-0.76,2.09,-1.86,-2,3.42
"SPY193730","Transect_26","-64.12363","-61.78169","2020-02-03",-0.139207650273224,-0.725,2.625,-1.695,-1.86,3.42,-0.331790799561884,-0.76,2.09,-1.86,-2,3.42
"SPY193716","Transect_26","-64.12363","-61.78169","2020-02-03",-0.139207650273224,-0.725,2.625,-1.695,-1.86,3.42,-0.331790799561884,-0.76,2.09,-1.86,-2,3.42
"SPY193745","Transect_27","-63.51437","-55.75053","2020-02-03",-1.32814207650273,-1.515,-0.1025,-1.81,-1.82,0.37,-1.40004381161008,-1.55,-0.5225,-1.9275,-2,0.37
"SPY193723","Transect_27","-63.51437","-55.75053","2020-02-03",-1.32814207650273,-1.515,-0.1025,-1.81,-1.82,0.37,-1.40004381161008,-1.55,-0.5225,-1.9275,-2,0.37
"SPY193746","Transect_28","-63.53182","-56.16251","2020-02-04",-1.33418032786885,-1.57,-0.155,-1.82,-1.85,0.29,-1.39378970427163,-1.59,-0.41,-1.94,-2,0.29
"SPY193714","Transect_28","-63.53182","-56.16251","2020-02-04",-1.33418032786885,-1.57,-0.155,-1.82,-1.85,0.29,-1.39378970427163,-1.59,-0.41,-1.94,-2,0.29
"SPY193737","Niskin_17","-63.55992","-55.82481","2020-02-04",-1.32748633879781,-1.53,-0.1225,-1.8075,-1.81,0.36,-1.40042716319825,-1.56,-0.5025,-1.93,-2,0.36
"SPY193753","Transect_29","-63.58511","-56.03083","2020-02-04",-1.31732240437158,-1.525,-0.14,-1.8,-1.82,0.35,-1.39556407447974,-1.57,-0.4425,-1.93,-2,0.35
"SPY193759","Transect_29","-63.58511","-56.03083","2020-02-04",-1.31732240437158,-1.525,-0.14,-1.8,-1.82,0.35,-1.39556407447974,-1.57,-0.4425,-1.93,-2,0.35
"SPY193674","Transect_30","-63.57337","-55.79179","2020-02-05",-1.3275956284153,-1.535,-0.13,-1.81,-1.81,0.42,-1.40118838992333,-1.56,-0.51,-1.93,-2,0.42
"SPY193749","Transect_30","-63.57337","-55.79179","2020-02-05",-1.3275956284153,-1.535,-0.13,-1.81,-1.81,0.42,-1.40118838992333,-1.56,-0.51,-1.93,-2,0.42
"SPY193718","Niskin_18","-63.555","-55.8066667","2020-02-04",-1.32748633879781,-1.53,-0.1225,-1.8075,-1.81,0.36,-1.40042716319825,-1.56,-0.5025,-1.93,-2,0.36
"SPY193722","Niskin_19","-63.4546167","-56.2511833","2020-02-05",-1.34199453551913,-1.57,-0.15,-1.83,-1.85,0.25,-1.3944578313253,-1.59,-0.4125,-1.94,-2,0.25
"SPY193712","Niskin_20","-63.4515667","-56.2577833","2020-02-05",-1.34199453551913,-1.57,-0.15,-1.83,-1.85,0.25,-1.3944578313253,-1.59,-0.4125,-1.94,-2,0.25
"SPY193726","Niskin_21","-63.3780833","-56.88785","2020-02-06",-1.23669398907104,-1.355,-0.355,-1.77,-1.8,0.25,-1.33377327491785,-1.47,-0.5,-1.94,-2,0.25
"SPY193713","Transect_Drake_1","-61.8533333","-57.2933333","2020-02-06",-0.110273224043716,-0.29,1.7175,-1.4925,-1.69,2.05,-0.274052573932092,-0.48,1.63,-1.86,-2,2.37
"SPY193719","Transect_Drake_1","-61.8533333","-57.2933333","2020-02-06",-0.110273224043716,-0.29,1.7175,-1.4925,-1.69,2.05,-0.274052573932092,-0.48,1.63,-1.86,-2,2.37
"SPY193728","Transect_Drake_2","-61.5805","-57.6738333","2020-02-07",-0.0446174863387978,-0.26,1.9525,-1.395,-1.9,2.54,-0.218455640744797,-0.51,1.82,-1.82,-2,2.54
"SPY193715","Transect_Drake_2","-61.5805","-57.6738333","2020-02-07",-0.0446174863387978,-0.26,1.9525,-1.395,-1.9,2.54,-0.218455640744797,-0.51,1.82,-1.82,-2,2.54
"SPY193724","Transect_Drake_3","-61.3231667","-58.054","2020-02-07",0.105327868852459,-0.2,2.515,-1.4175,-1.7,3.23,-0.0713143483023001,-0.39,2.2875,-1.8375,-2,3.23
"SPY193735","Transect_Drake_3","-61.3231667","-58.054","2020-02-07",0.105327868852459,-0.2,2.515,-1.4175,-1.7,3.23,-0.0713143483023001,-0.39,2.2875,-1.8375,-2,3.23
"SPY193721","Transect_Drake_4","-61.0923333","-58.4073333","2020-02-07",0.198169398907104,-0.09,2.6325,-1.4075,-1.78,3.63,0.0303833515881709,-0.32,2.5875,-1.84,-2,3.63
"SPY193736","Transect_Drake_4","-61.0923333","-58.4073333","2020-02-07",0.198169398907104,-0.09,2.6325,-1.4075,-1.78,3.63,0.0303833515881709,-0.32,2.5875,-1.84,-2,3.63
"SPY193734","Transect_Drake_5","-60.8088333","-58.8038333","2020-02-07",0.271393442622951,0.065,2.7375,-1.4375,-1.65,4.08,0.102250821467689,-0.265,2.73,-1.7975,-2,4.08
"SPY193725","Transect_Drake_5","-60.8088333","-58.8038333","2020-02-07",0.271393442622951,0.065,2.7375,-1.4375,-1.65,4.08,0.102250821467689,-0.265,2.73,-1.7975,-2,4.08
"SPY193003","Transect_Drake_6","-60.3453333","-59.4675","2020-02-07",0.707650273224044,0.605,3.255,-1.345,-1.73,5.15,0.347097480832421,0.085,2.96,-1.68,-2,5.15
"SPY103004","Transect_Drake_6","-60.3453333","-59.4675","2020-02-07",0.707650273224044,0.605,3.255,-1.345,-1.73,5.15,0.347097480832421,0.085,2.96,-1.68,-2,5.15
"SPY193013","Transect_Drake_7","-59.935","-60.0761667","2020-02-07",0.803142076502732,0.585,3.56,-1.27,-1.62,5.35,0.462935377875137,0.16,3.0575,-1.58,-2,5.35
"SPY193018","Transect_Drake_7","-59.935","-60.0761667","2020-02-07",0.803142076502732,0.585,3.56,-1.27,-1.62,5.35,0.462935377875137,0.16,3.0575,-1.58,-2,5.35
"SPY193727","Transect_Drake_8","-59.4793333","-60.7065","2020-02-07",0.937896174863388,0.575,4.3425,-0.91,-1.28,5.44,0.614791894852136,0.275,3.28,-1.48,-2,5.44
"SPY193738","Transect_Drake_8","-59.4793333","-60.7065","2020-02-07",0.937896174863388,0.575,4.3425,-0.91,-1.28,5.44,0.614791894852136,0.275,3.28,-1.48,-2,5.44
"SPY193014","Transect_Drake_9","-59.088","-61.2583333","2020-02-07",1.2255737704918,0.98,4.635,-0.845,-1.26,5.48,0.782907995618839,0.675,3.485,-1.51,-2,5.48
"SPY193733","Transect_Drake_9","-59.088","-61.2583333","2020-02-07",1.2255737704918,0.98,4.635,-0.845,-1.26,5.48,0.782907995618839,0.675,3.485,-1.51,-2,5.48
"SPY193717","Transect_Drake_10","-58.7418333","-61.7336667","2020-02-07",1.7753825136612,1.72,4.525,-0.2025,-0.84,6.23,1.15452354874042,1.22,4.06,-1.3075,-1.9,6.23
"SPY193739","Transect_Drake_10","-58.7418333","-61.7336667","2020-02-07",1.7753825136612,1.72,4.525,-0.2025,-0.84,6.23,1.15452354874042,1.22,4.06,-1.3075,-1.9,6.23
"SPY193720","Transect_Drake_11","-58.3241667","-62.2928333","2020-02-08",3.21232240437158,3.165,5.6875,0.5925,0.09,6.78,2.20155531215772,2.425,4.96,-0.9875,-1.98,6.78
"SPY193729","Transect_Drake_11","-58.3241667","-62.2928333","2020-02-08",3.21232240437158,3.165,5.6875,0.5925,0.09,6.78,2.20155531215772,2.425,4.96,-0.9875,-1.98,6.78
"SPY201519","SVAL_04","74.4138888","19.2811111","2020-07-03",1.25254098360656,0.51,4.365,-0.9925,-1.66,6.38,1.94717415115005,1.95,5.05,-0.8475,-1.78,6.38
"SPY201518","SVAL_05","77.0002777","15.0911111","2020-07-07",0.600300546448087,-0.455,4.6225,-1.645,-2,5.32,1.55254107338445,1.3,4.8775,-1.21,-2,6.53
"SPY201522","SVAL_07","77.5622222","14.0313888","2020-07-07",0.912732240437159,-0.245,5.0775,-1.3575,-1.65,5.29,1.57759036144578,1.295,5.1075,-1.16,-1.98,6.24
"SPY201521","SVAL_09","77.4947222","14.5688888","2020-07-10",0.473907103825137,-0.63,4.7425,-1.57,-1.9,5.49,0.87513691128149,0.34,4.5775,-1.46,-1.91,6
"SPY201515","SVAL_10","78.2616666","15.3813888","2020-07-11",0.742158469945355,-0.22,4.735,-1.6275,-1.68,6.85,1.30989594742607,0.905,4.81,-1.26,-1.68,6.85
"SPY201509","SVAL_11","78.2358333","13.8141666","2020-07-15",1.14368852459016,-0.235,5.32,-1.22,-1.49,6.06,1.8341456736035,1.515,5.41,-0.9175,-1.49,6.97
"SPY201514","SVAL_12","78.4194444","12.0133333","2020-07-16",1.38543715846995,-0.045,6.405,-1.2175,-1.55,7.27,2.10161007667032,1.76,6.2175,-0.9575,-1.55,9
"SPY201524","SVAL_13","78.8702777","11.5674999","2020-07-17",1.18688524590164,-0.39,5.89,-1.4075,-1.74,6.85,1.83447426067908,1.52,6.0675,-1.17,-1.74,8.84
"SPY201523","SVAL_14","79.9191666","12.1313888","2020-07-20",1.07915300546448,0.845,5.1875,-1.79,-1.81,6.31,2.04419496166484,1.9,5.67,-1.4375,-1.9,7.01
"SPY201516","SVAL_15","79.7616666","14.1994444","2020-07-20",0.663825136612022,0.15,4.1175,-1.8,-1.81,5.5,1.53072289156626,1.265,5.245,-1.6975,-1.98,6.86
"SPY201513","SVAL_16","79.1308333","16.0416666","2020-07-27",-0.455437158469945,-1.425,3.245,-1.8375,-1.94,4.79,0.147798466593647,-0.32,3.73,-1.84,-2,5.49
"SPY201526","SVAL_17","80.005","14.7308333","2020-07-28",0.851366120218579,0.575,4.3975,-1.8,-1.8,5.36,1.70382256297919,1.585,5.3475,-1.74,-2,7.14
"SPY201520","SVAL_19","80.8727777","20.2816666","2020-07-30",-1.05459016393443,-1.57,1.02,-1.8,-1.82,1.75,0.513576122672508,0.19,4.0675,-1.8,-2,5.94
"SPY201517","SVAL_20","80.3536111","22.6808333","2020-07-31",-1.20672131147541,-1.615,0.3975,-1.81,-1.85,0.83,-0.0285706462212486,-0.62,3.23,-1.8,-2,5.2
"SPY201510","SVAL_21","81.2616666","27.2097222","2020-08-01",-1.72819672131148,-1.8,-1.1125,-1.82,-1.84,-0.69,-0.129967141292442,-0.71,3.29,-1.81,-2,4.31
"SPY201527","SVAL_22","80.0688888","30.9797222","2020-08-02",-1.45508196721311,-1.77,-0.3625,-1.8,-1.8,2.78,-0.857004381161008,-1.365,1.7975,-1.8,-2,3.66
"SPY201512","SVAL_23","78.6911111","27.0711111","2020-08-03",-1.20174863387978,-1.77,0.41,-1.8,-1.84,4,-0.604578313253012,-1.37,2.8475,-1.81,-2,4.39
"SPY201525","SVAL_24","76.5647222","25.3155555","2020-08-04",-0.465628415300546,-1.345,2.2075,-1.82,-1.88,4.39,0.215766703176342,-0.585,3.8975,-1.8,-2,5.06
"SPY201528","NOR_25","73.3763888","28.7633333","2020-08-05",5.41412568306011,4.95,8.59,3.395,3.06,9.84,5.93161007667032,5.54,9.0275,3.73,3.06,10.55
"SPY201511","NOR_26","69.9877777","30.8922222","2020-08-07",6.00590163934426,5.19,11.6975,2.5825,2.35,13.73,6.37998357064622,5.995,11.69,2.68,1.97,14.96
"SPY191446","SM00801","-24.9126200191677","168.359084967524","2020-08-10",23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
"SPY191475","SM00802","-24.9294969812036","168.354447009042","2020-08-10",23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
"SPY191457","SM00803","-24.9393739644438","168.358698980883","2020-08-10",23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
