"latitude_start","longitude_start","date","mean_SST_1year","median_SST_1year","q95_SST_1year","q05_SST_1year","min_SST_1year","max_SST_1year","mean_SST_5year","median_SST_5year","q95_SST_5year","q05_SST_5year","min_SST_5year","max_SST_5year"
39.8681,124.2186,2020-09-07,12.3640983606557,12.34,24.5025,-0.1525,-0.71,25.26,12.3117524644031,12.305,25.2275,-0.31,-1.78,28.25
39.8311,124.1603,2020-09-07,12.3579781420765,12.285,24.5625,-0.1225,-0.79,25.28,12.3221193866375,12.3,25.3275,-0.315,-1.81,28.32
39.7322,124.1436,2020-09-07,12.3853278688525,12.385,24.6775,-0.0275,-0.82,25.36,12.3461938663746,12.37,25.4075,-0.285,-1.86,28.39
39.7828,124.1636,2020-09-07,12.3599453551913,12.295,24.6325,-0.125,-0.84,25.36,12.3273767798467,12.29,25.3925,-0.3375,-1.86,28.35
39.6617,123.7419,2020-09-08,12.7399453551913,12.635,24.91,0.6225,-0.18,25.85,12.7033406352683,12.605,25.7375,0.54,-0.75,28.68
39.6617,123.8428,2020-09-09,12.6907923497268,12.495,24.9075,0.685,-0.08,25.7,12.6301916757941,12.485,25.68,0.48,-0.83,28.64
39.6602,123.9389,2020-09-09,12.5895901639344,12.42,24.805,0.505,-0.28,25.6,12.5185049288061,12.37,25.5925,0.2325,-1.23,28.46
39.6586,124.04,2020-09-08,12.4772131147541,12.455,24.7,0.1475,-0.56,25.43,12.4057721796276,12.34,25.4475,-0.075,-1.67,28.34
39.6597,124.1281,2020-09-07,12.3960928961749,12.465,24.6525,0.0275,-0.75,25.3,12.3286035049288,12.295,25.3825,-0.26,-1.88,28.26
39.6236,123.7425,2020-09-08,12.7806010928962,12.61,24.7375,0.8675,0.14,25.7,12.6942059145674,12.585,25.585,0.6425,-0.67,28.49
39.6244,123.8425,2020-09-08,12.7169398907104,12.495,24.695,0.8725,0.22,25.52,12.6100109529025,12.585,25.515,0.55,-0.8,28.32
39.6227,123.9431,2020-09-08,12.6073770491803,12.37,24.6825,0.705,0.02,25.43,12.490547645126,12.445,25.4275,0.29,-1.22,28.21
39.6256,124.0381,2020-09-08,12.4924043715847,12.37,24.55,0.39,-0.3,25.28,12.3763033953998,12.23,25.345,-0.0075,-1.65,28.07
39.6289,124.1122,2020-09-07,12.4122677595628,12.55,24.55,0.135,-0.52,25.14,12.2976013143483,12.255,25.2575,-0.17,-1.89,27.97
39.7311,123.7567,2020-09-08,12.7220765027322,12.65,24.975,0.605,-0.22,25.8,12.6953997809419,12.54,25.79,0.4825,-0.79,28.85
39.7314,123.8047,2020-09-08,12.7032513661202,12.61,25.045,0.6225,-0.22,25.79,12.6652902519168,12.51,25.7775,0.455,-0.83,28.85
39.7297,123.8669,2020-09-09,12.6616393442623,12.56,25.01,0.5375,-0.23,25.75,12.6181270536692,12.505,25.75,0.38,-0.93,28.82
39.7331,123.9367,2020-09-09,12.6006010928962,12.575,24.9075,0.42,-0.38,25.69,12.5520591456736,12.45,25.675,0.24,-1.2,28.66
39.7314,124.0075,2020-09-09,12.4551366120219,12.51,24.7225,-0.0075,-0.69,25.48,12.4160843373494,12.305,25.4975,-0.1075,-1.69,28.49
39.7336,124.0711,2020-09-08,12.4154371584699,12.42,24.6975,-0.025,-0.8,25.41,12.376412924425,12.31,25.455,-0.2075,-1.81,28.45
39.6961,123.7336,2020-09-08,12.7399453551913,12.635,24.91,0.6225,-0.18,25.85,12.7033406352683,12.605,25.7375,0.54,-0.75,28.68
39.6936,123.8033,2020-09-09,12.6907923497268,12.495,24.9075,0.685,-0.08,25.7,12.6301916757941,12.485,25.68,0.48,-0.83,28.64
39.6986,123.8711,2020-09-09,12.6471857923497,12.47,24.8875,0.585,-0.12,25.66,12.57926067908,12.4,25.61,0.37,-0.97,28.6
39.6969,123.9403,2020-09-09,12.5895901639344,12.42,24.805,0.505,-0.28,25.6,12.5185049288061,12.37,25.5925,0.2325,-1.23,28.46
39.6947,124.0039,2020-09-09,12.471393442623,12.455,24.6975,0.1475,-0.56,25.43,12.4049726177437,12.34,25.4475,-0.075,-1.67,28.34
39.6933,124.0708,2020-09-08,12.4306284153005,12.435,24.6775,0.0975,-0.69,25.35,12.3631051478642,12.305,25.4075,-0.17,-1.8,28.32
41.50884,9.39334,2020-07-19,19.4300273224044,18.33,26.9675,14.145,13.91,27.74,19.2021084337349,18.165,26.8075,13.82,13.29,28.48
41.50896,9.39328,2020-07-19,19.4300273224044,18.33,26.9675,14.145,13.91,27.74,19.2021084337349,18.165,26.8075,13.82,13.29,28.48
41.63094,9.3793,2020-07-19,19.4696448087432,18.335,26.99,14.11,13.78,27.83,19.2641456736035,18.235,26.84,13.84,13.38,28.63
41.63099,9.37832,2020-07-19,19.4696448087432,18.335,26.99,14.11,13.78,27.83,19.2641456736035,18.235,26.84,13.84,13.38,28.63
41.44503,8.44503,2020-07-20,19.3160655737705,18.43,26.23,14.27,13.88,26.76,19.058291347207,18.16,25.9475,13.77,13.03,28.56
41.44519,8.88995,2020-07-20,19.0631693989071,18.32,25.8875,14.1225,13.86,26.73,18.8146714129244,17.94,25.7275,13.565,12.75,27.81
41.50819,8.84477,2020-07-20,19.0715027322404,18.52,25.73,14.08,13.84,26.6,18.8339485213582,17.95,25.6275,13.56,12.85,27.67
41.50776,8.84413,2020-07-20,19.0715027322404,18.52,25.73,14.08,13.84,26.6,18.8339485213582,17.95,25.6275,13.56,12.85,27.67
41.3125,9.25851,2020-07-21,19.1862568306011,18.2,26.5475,14.0625,13.87,27.13,18.9360569550931,17.915,26.34,13.65,12.95,28.06
41.31157,9.25792,2020-07-21,19.1862568306011,18.2,26.5475,14.0625,13.87,27.13,18.9360569550931,17.915,26.34,13.65,12.95,28.06
41.36332,9.32028,2020-07-21,19.2820765027322,18.28,26.76,14.1225,13.93,27.29,19.0281161007667,18.01,26.5575,13.73,13.02,28.18
41.36323,9.32042,2020-07-21,19.2820765027322,18.28,26.76,14.1225,13.93,27.29,19.0281161007667,18.01,26.5575,13.73,13.02,28.18
42.70461,9.25254,2020-07-24,19.1650819672131,18.51,26.2775,13.96,13.62,27.26,18.9923658269441,18.18,26.24,13.51,12.94,27.89
42.73342,9.29745,2020-07-25,19.1604371584699,18.51,26.2375,13.96,13.62,27.26,18.9911938663746,18.18,26.2375,13.51,12.94,27.89
42.73331,9.29761,2020-07-25,19.1604371584699,18.51,26.2375,13.96,13.62,27.26,18.9911938663746,18.18,26.2375,13.51,12.94,27.89
42.73702,9.12198,2020-07-26,19.1083606557377,18.555,26.1575,13.9975,13.61,27.09,18.9510021905805,18.115,26.1575,13.52,12.95,27.87
42.97671,8.88714,2020-07-27,18.8179508196721,18.07,25.9825,13.9025,13.57,26.64,18.6825355969332,17.79,25.7375,13.45,12.85,28.42
43.11205,8.768,2020-07-27,18.5588524590164,17.67,25.865,13.5925,13.38,26.73,18.4865498357065,17.57,25.585,13.34,12.86,28.73
43.12679,8.80272,2020-07-27,18.6046994535519,17.725,25.88,13.6425,13.41,26.71,18.5221796276013,17.635,25.6175,13.36,12.85,28.7
42.9983,9.28489,2020-07-28,19.0172950819672,18.315,26.1,13.985,13.69,26.77,18.8795618838992,17.985,25.9375,13.55,12.99,28.01
43.04789,9.28504,2020-07-28,18.9938797814208,18.29,26.095,14,13.72,26.74,18.8597207009858,17.945,25.9275,13.54,13,28.06
43.09,9.1436,2020-07-28,18.8795901639344,18.245,25.9775,13.9825,13.69,26.75,18.7441182913472,17.88,25.76,13.49,12.9,28.14
43.10634,9.1474,2020-07-28,18.8394808743169,18.155,26.0075,13.9525,13.66,26.81,18.7154326396495,17.815,25.7475,13.4725,12.88,28.24
43.02246,9.40751,2020-07-29,19.0992076502732,18.36,26.2,13.9825,13.69,26.9,18.9784282584885,18.095,26.13,13.63,13.08,28.12
42.86571,9.48986,2020-07-29,19.2456010928962,18.405,26.3975,13.97,13.7,27.17,19.1295016429354,18.285,26.3775,13.75,13.24,28.23
42.75878,9.47248,2020-07-30,19.3316120218579,18.475,26.5525,14.02,13.73,27.37,19.2158105147864,18.36,26.5275,13.81,13.36,28.28
42.75875,9.47213,2020-07-30,19.3316120218579,18.475,26.5525,14.02,13.73,27.37,19.2158105147864,18.36,26.5275,13.81,13.36,28.28
